PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,Month
0,2/18/2020,Asia,YEM,Yemen,February
0,2/18/2020,Asia,KAZ,Kazakhstan,February
0,2/18/2020,Asia,JOR,Jordan,February
0,2/18/2020,Asia,MMR,Myanmar,February
0,2/18/2020,Asia,LBN,Lebanon,February
16,2/18/2020,Asia,VNM,Vietnam,February
0,2/18/2020,Asia,PSE,Palestine,February
3,2/18/2020,Asia,IND,India,February
72508,2/18/2020,Asia,CHN,China,February
0,2/18/2020,Asia,BTN,Bhutan,February
0,2/18/2020,Asia,KGZ,Kyrgyzstan,February
0,2/17/2020,Asia,SAU,Saudi Arabia,February
70618,2/17/2020,Asia,CHN,China,February
0,2/17/2020,Asia,LAO,Laos,February
0,2/17/2020,Asia,KWT,Kuwait,February
0,2/17/2020,Asia,MNG,Mongolia,February
0,2/17/2020,Asia,UZB,Uzbekistan,February
3,2/17/2020,Asia,PHL,Philippines,February
1,2/17/2020,Asia,LKA,Sri Lanka,February
0,2/17/2020,Asia,MMR,Myanmar,February
0,2/17/2020,Asia,PAK,Pakistan,February
0,2/17/2020,Asia,YEM,Yemen,February
3,2/17/2020,Asia,IND,India,February
59,2/17/2020,Asia,JPN,Japan,February
1,2/17/2020,Asia,NPL,Nepal,February
0,2/17/2020,Asia,KAZ,Kazakhstan,February
0,2/17/2020,Asia,PSE,Palestine,February
1,2/17/2020,Asia,KHM,Cambodia,February
22,2/17/2020,Asia,MYS,Malaysia,February
0,2/17/2020,Asia,JOR,Jordan,February
0,2/17/2020,Asia,ISR,Israel,February
0,2/17/2020,Asia,TLS,Timor Leste,February
0,2/17/2020,Asia,QAT,Qatar,February
0,2/17/2020,Asia,BRN,Brunei Darussalam,February
20,2/17/2020,Asia,TWN,Taiwan,February
0,2/17/2020,Asia,IRQ,Iraq,February
9,2/17/2020,Asia,ARE,United Arab Emirates,February
0,2/17/2020,Asia,IDN,Indonesia,February
30,2/17/2020,Asia,KOR,South Korea,February
0,2/17/2020,Asia,BHR,Bahrain,February
0,2/17/2020,Asia,OMN,Oman,February
0,2/17/2020,Asia,LBN,Lebanon,February
0,2/17/2020,Asia,TJK,Tajikistan,February
0,2/17/2020,Asia,MDV,Maldives,February
0,2/17/2020,Asia,BGD,Bangladesh,February
0,2/17/2020,Asia,SYR,Syria,February
0,2/17/2020,Asia,IRN,Iran,February
16,2/17/2020,Asia,VNM,Vietnam,February
0,2/17/2020,Asia,AFG,Afghanistan,February
75,2/17/2020,Asia,SGP,Singapore,February
0,2/17/2020,Asia,TUR,Turkey,February
0,2/17/2020,Asia,KGZ,Kyrgyzstan,February
34,2/17/2020,Asia,THA,Thailand,February
0,2/17/2020,Asia,BTN,Bhutan,February
0,2/16/2020,Asia,TJK,Tajikistan,February
0,2/16/2020,Asia,PAK,Pakistan,February
0,2/16/2020,Asia,LBN,Lebanon,February
0,2/16/2020,Asia,TLS,Timor Leste,February
29,2/16/2020,Asia,KOR,South Korea,February
0,2/16/2020,Asia,KGZ,Kyrgyzstan,February
72,2/16/2020,Asia,SGP,Singapore,February
3,2/16/2020,Asia,PHL,Philippines,February
0,2/16/2020,Asia,OMN,Oman,February
0,2/16/2020,Asia,AFG,Afghanistan,February
0,2/16/2020,Asia,SAU,Saudi Arabia,February
0,2/16/2020,Asia,MDV,Maldives,February
0,2/16/2020,Asia,IRN,Iran,February
18,2/16/2020,Asia,TWN,Taiwan,February
0,2/16/2020,Asia,IRQ,Iraq,February
0,2/16/2020,Asia,UZB,Uzbekistan,February
34,2/16/2020,Asia,THA,Thailand,February
0,2/16/2020,Asia,QAT,Qatar,February
3,2/16/2020,Asia,IND,India,February
1,2/16/2020,Asia,KHM,Cambodia,February
22,2/16/2020,Asia,MYS,Malaysia,February
0,2/16/2020,Asia,LAO,Laos,February
0,2/16/2020,Asia,MMR,Myanmar,February
0,2/16/2020,Asia,BRN,Brunei Darussalam,February
1,2/16/2020,Asia,NPL,Nepal,February
52,2/16/2020,Asia,JPN,Japan,February
8,2/16/2020,Asia,ARE,United Arab Emirates,February
0,2/16/2020,Asia,BHR,Bahrain,February
0,2/16/2020,Asia,MNG,Mongolia,February
0,2/16/2020,Asia,KAZ,Kazakhstan,February
0,2/16/2020,Asia,IDN,Indonesia,February
0,2/16/2020,Asia,TUR,Turkey,February
0,2/16/2020,Asia,PSE,Palestine,February
0,2/16/2020,Asia,BTN,Bhutan,February
0,2/16/2020,Asia,KWT,Kuwait,February
0,2/16/2020,Asia,YEM,Yemen,February
0,2/16/2020,Asia,SYR,Syria,February
0,2/16/2020,Asia,ISR,Israel,February
68566,2/16/2020,Asia,CHN,China,February
16,2/16/2020,Asia,VNM,Vietnam,February
1,2/16/2020,Asia,LKA,Sri Lanka,February
0,2/16/2020,Asia,JOR,Jordan,February
0,2/16/2020,Asia,BGD,Bangladesh,February
0,2/15/2020,Asia,IDN,Indonesia,February
0,2/15/2020,Asia,OMN,Oman,February
0,2/15/2020,Asia,LBN,Lebanon,February
0,2/15/2020,Asia,MDV,Maldives,February
0,2/15/2020,Asia,IRQ,Iraq,February
0,2/15/2020,Asia,AFG,Afghanistan,February
0,2/15/2020,Asia,SAU,Saudi Arabia,February
66559,2/15/2020,Asia,CHN,China,February
0,2/15/2020,Asia,BTN,Bhutan,February
0,2/15/2020,Asia,PSE,Palestine,February
0,2/15/2020,Asia,KGZ,Kyrgyzstan,February
0,2/15/2020,Asia,KWT,Kuwait,February
38,2/15/2020,Asia,JPN,Japan,February
0,2/15/2020,Asia,TUR,Turkey,February
0,2/15/2020,Asia,ISR,Israel,February
0,2/15/2020,Asia,BRN,Brunei Darussalam,February
8,2/15/2020,Asia,ARE,United Arab Emirates,February
0,2/15/2020,Asia,JOR,Jordan,February
1,2/15/2020,Asia,NPL,Nepal,February
34,2/15/2020,Asia,THA,Thailand,February
1,2/15/2020,Asia,LKA,Sri Lanka,February
0,2/15/2020,Asia,UZB,Uzbekistan,February
0,2/15/2020,Asia,BHR,Bahrain,February
3,2/15/2020,Asia,PHL,Philippines,February
0,2/15/2020,Asia,MMR,Myanmar,February
21,2/15/2020,Asia,MYS,Malaysia,February
16,2/15/2020,Asia,VNM,Vietnam,February
1,2/15/2020,Asia,KHM,Cambodia,February
0,2/15/2020,Asia,IRN,Iran,February
67,2/15/2020,Asia,SGP,Singapore,February
0,2/15/2020,Asia,BGD,Bangladesh,February
0,2/15/2020,Asia,SYR,Syria,February
0,2/15/2020,Asia,TJK,Tajikistan,February
0,2/15/2020,Asia,KAZ,Kazakhstan,February
0,2/15/2020,Asia,QAT,Qatar,February
0,2/15/2020,Asia,MNG,Mongolia,February
3,2/15/2020,Asia,IND,India,February
0,2/15/2020,Asia,YEM,Yemen,February
0,2/15/2020,Asia,LAO,Laos,February
18,2/15/2020,Asia,TWN,Taiwan,February
28,2/15/2020,Asia,KOR,South Korea,February
0,2/15/2020,Asia,TLS,Timor Leste,February
0,2/15/2020,Asia,PAK,Pakistan,February
0,2/14/2020,Asia,KWT,Kuwait,February
0,2/14/2020,Asia,KGZ,Kyrgyzstan,February
0,2/14/2020,Asia,PSE,Palestine,February
1,2/14/2020,Asia,KHM,Cambodia,February
0,2/14/2020,Asia,TJK,Tajikistan,February
0,2/14/2020,Asia,PAK,Pakistan,February
0,2/14/2020,Asia,QAT,Qatar,February
0,2/14/2020,Asia,KAZ,Kazakhstan,February
0,2/14/2020,Asia,UZB,Uzbekistan,February
64021,2/14/2020,Asia,CHN,China,February
8,2/14/2020,Asia,ARE,United Arab Emirates,February
0,2/14/2020,Asia,SAU,Saudi Arabia,February
0,2/14/2020,Asia,BHR,Bahrain,February
0,2/14/2020,Asia,MDV,Maldives,February
0,2/14/2020,Asia,YEM,Yemen,February
33,2/14/2020,Asia,THA,Thailand,February
28,2/14/2020,Asia,KOR,South Korea,February
0,2/14/2020,Asia,IRQ,Iraq,February
0,2/14/2020,Asia,JOR,Jordan,February
0,2/14/2020,Asia,SYR,Syria,February
30,2/14/2020,Asia,JPN,Japan,February
0,2/14/2020,Asia,BTN,Bhutan,February
1,2/14/2020,Asia,NPL,Nepal,February
0,2/14/2020,Asia,TLS,Timor Leste,February
18,2/14/2020,Asia,TWN,Taiwan,February
3,2/14/2020,Asia,IND,India,February
3,2/14/2020,Asia,PHL,Philippines,February
0,2/14/2020,Asia,ISR,Israel,February
0,2/14/2020,Asia,LBN,Lebanon,February
0,2/14/2020,Asia,LAO,Laos,February
0,2/14/2020,Asia,BGD,Bangladesh,February
0,2/14/2020,Asia,OMN,Oman,February
58,2/14/2020,Asia,SGP,Singapore,February
0,2/14/2020,Asia,BRN,Brunei Darussalam,February
1,2/14/2020,Asia,LKA,Sri Lanka,February
0,2/14/2020,Asia,AFG,Afghanistan,February
19,2/14/2020,Asia,MYS,Malaysia,February
0,2/14/2020,Asia,TUR,Turkey,February
0,2/14/2020,Asia,IDN,Indonesia,February
16,2/14/2020,Asia,VNM,Vietnam,February
0,2/14/2020,Asia,MNG,Mongolia,February
0,2/14/2020,Asia,MMR,Myanmar,February
0,2/14/2020,Asia,IRN,Iran,February
29,2/13/2020,Asia,JPN,Japan,February
0,2/13/2020,Asia,SYR,Syria,February
8,2/13/2020,Asia,ARE,United Arab Emirates,February
0,2/13/2020,Asia,TLS,Timor Leste,February
0,2/13/2020,Asia,LAO,Laos,February
0,2/13/2020,Asia,ISR,Israel,February
0,2/13/2020,Asia,MDV,Maldives,February
18,2/13/2020,Asia,TWN,Taiwan,February
0,2/13/2020,Asia,KGZ,Kyrgyzstan,February
1,2/13/2020,Asia,NPL,Nepal,February
0,2/13/2020,Asia,IRN,Iran,February
0,2/13/2020,Asia,OMN,Oman,February
0,2/13/2020,Asia,AFG,Afghanistan,February
0,2/13/2020,Asia,TUR,Turkey,February
1,2/13/2020,Asia,LKA,Sri Lanka,February
50,2/13/2020,Asia,SGP,Singapore,February
3,2/13/2020,Asia,IND,India,February
33,2/13/2020,Asia,THA,Thailand,February
28,2/13/2020,Asia,KOR,South Korea,February
0,2/13/2020,Asia,MMR,Myanmar,February
1,2/13/2020,Asia,KHM,Cambodia,February
18,2/13/2020,Asia,MYS,Malaysia,February
0,2/13/2020,Asia,BGD,Bangladesh,February
0,2/13/2020,Asia,SAU,Saudi Arabia,February
0,2/13/2020,Asia,TJK,Tajikistan,February
16,2/13/2020,Asia,VNM,Vietnam,February
0,2/13/2020,Asia,BHR,Bahrain,February
0,2/13/2020,Asia,KAZ,Kazakhstan,February
0,2/13/2020,Asia,QAT,Qatar,February
0,2/13/2020,Asia,YEM,Yemen,February
0,2/13/2020,Asia,MNG,Mongolia,February
0,2/13/2020,Asia,LBN,Lebanon,February
0,2/13/2020,Asia,IDN,Indonesia,February
0,2/13/2020,Asia,KWT,Kuwait,February
0,2/13/2020,Asia,IRQ,Iraq,February
0,2/13/2020,Asia,BTN,Bhutan,February
59865,2/13/2020,Asia,CHN,China,February
0,2/13/2020,Asia,PAK,Pakistan,February
0,2/13/2020,Asia,PSE,Palestine,February
0,2/13/2020,Asia,BRN,Brunei Darussalam,February
0,2/13/2020,Asia,UZB,Uzbekistan,February
0,2/13/2020,Asia,JOR,Jordan,February
3,2/13/2020,Asia,PHL,Philippines,February
0,2/12/2020,Asia,OMN,Oman,February
28,2/12/2020,Asia,KOR,South Korea,February
0,2/12/2020,Asia,IRN,Iran,February
0,2/12/2020,Asia,MDV,Maldives,February
0,2/12/2020,Asia,SYR,Syria,February
0,2/12/2020,Asia,MNG,Mongolia,February
0,2/12/2020,Asia,TLS,Timor Leste,February
0,2/12/2020,Asia,KGZ,Kyrgyzstan,February
0,2/12/2020,Asia,KWT,Kuwait,February
3,2/12/2020,Asia,PHL,Philippines,February
0,2/12/2020,Asia,JOR,Jordan,February
1,2/12/2020,Asia,LKA,Sri Lanka,February
0,2/12/2020,Asia,ISR,Israel,February
0,2/12/2020,Asia,BRN,Brunei Darussalam,February
0,2/12/2020,Asia,AFG,Afghanistan,February
0,2/12/2020,Asia,BGD,Bangladesh,February
3,2/12/2020,Asia,IND,India,February
0,2/12/2020,Asia,IDN,Indonesia,February
0,2/12/2020,Asia,KAZ,Kazakhstan,February
18,2/12/2020,Asia,TWN,Taiwan,February
8,2/12/2020,Asia,ARE,United Arab Emirates,February
18,2/12/2020,Asia,MYS,Malaysia,February
15,2/12/2020,Asia,VNM,Vietnam,February
0,2/12/2020,Asia,PAK,Pakistan,February
44724,2/12/2020,Asia,CHN,China,February
1,2/12/2020,Asia,NPL,Nepal,February
0,2/12/2020,Asia,BHR,Bahrain,February
47,2/12/2020,Asia,SGP,Singapore,February
0,2/12/2020,Asia,PSE,Palestine,February
0,2/12/2020,Asia,LBN,Lebanon,February
0,2/12/2020,Asia,UZB,Uzbekistan,February
0,2/12/2020,Asia,MMR,Myanmar,February
1,2/12/2020,Asia,KHM,Cambodia,February
0,2/12/2020,Asia,IRQ,Iraq,February
0,2/12/2020,Asia,TJK,Tajikistan,February
33,2/12/2020,Asia,THA,Thailand,February
0,2/12/2020,Asia,SAU,Saudi Arabia,February
0,2/12/2020,Asia,TUR,Turkey,February
0,2/12/2020,Asia,LAO,Laos,February
25,2/12/2020,Asia,JPN,Japan,February
0,2/12/2020,Asia,BTN,Bhutan,February
0,2/12/2020,Asia,QAT,Qatar,February
0,2/12/2020,Asia,YEM,Yemen,February
0,2/11/2020,Asia,AFG,Afghanistan,February
0,2/11/2020,Asia,MMR,Myanmar,February
45,2/11/2020,Asia,SGP,Singapore,February
1,2/11/2020,Asia,LKA,Sri Lanka,February
0,2/11/2020,Asia,MDV,Maldives,February
3,2/11/2020,Asia,IND,India,February
0,2/11/2020,Asia,ISR,Israel,February
18,2/11/2020,Asia,TWN,Taiwan,February
0,2/11/2020,Asia,TJK,Tajikistan,February
1,2/11/2020,Asia,KHM,Cambodia,February
0,2/11/2020,Asia,LAO,Laos,February
0,2/11/2020,Asia,MNG,Mongolia,February
0,2/11/2020,Asia,TLS,Timor Leste,February
1,2/11/2020,Asia,NPL,Nepal,February
0,2/11/2020,Asia,OMN,Oman,February
42696,2/11/2020,Asia,CHN,China,February
0,2/11/2020,Asia,UZB,Uzbekistan,February
0,2/11/2020,Asia,BRN,Brunei Darussalam,February
0,2/11/2020,Asia,TUR,Turkey,February
0,2/11/2020,Asia,KGZ,Kyrgyzstan,February
8,2/11/2020,Asia,ARE,United Arab Emirates,February
0,2/11/2020,Asia,YEM,Yemen,February
0,2/11/2020,Asia,LBN,Lebanon,February
3,2/11/2020,Asia,PHL,Philippines,February
28,2/11/2020,Asia,KOR,South Korea,February
0,2/11/2020,Asia,QAT,Qatar,February
0,2/11/2020,Asia,IRQ,Iraq,February
0,2/11/2020,Asia,IDN,Indonesia,February
0,2/11/2020,Asia,KWT,Kuwait,February
0,2/11/2020,Asia,PAK,Pakistan,February
0,2/11/2020,Asia,SAU,Saudi Arabia,February
18,2/11/2020,Asia,MYS,Malaysia,February
32,2/11/2020,Asia,THA,Thailand,February
0,2/11/2020,Asia,IRN,Iran,February
15,2/11/2020,Asia,VNM,Vietnam,February
0,2/11/2020,Asia,JOR,Jordan,February
25,2/11/2020,Asia,JPN,Japan,February
0,2/11/2020,Asia,SYR,Syria,February
0,2/11/2020,Asia,BGD,Bangladesh,February
0,2/11/2020,Asia,PSE,Palestine,February
0,2/11/2020,Asia,KAZ,Kazakhstan,February
0,2/11/2020,Asia,BTN,Bhutan,February
0,2/11/2020,Asia,BHR,Bahrain,February
0,2/10/2020,Asia,IRQ,Iraq,February
0,2/10/2020,Asia,MMR,Myanmar,February
0,2/10/2020,Asia,YEM,Yemen,February
3,2/10/2020,Asia,PHL,Philippines,February
0,2/10/2020,Asia,KWT,Kuwait,February
0,2/10/2020,Asia,SAU,Saudi Arabia,February
0,2/10/2020,Asia,LBN,Lebanon,February
3,2/10/2020,Asia,IND,India,February
0,2/10/2020,Asia,PSE,Palestine,February
0,2/10/2020,Asia,KGZ,Kyrgyzstan,February
0,2/10/2020,Asia,KAZ,Kazakhstan,February
0,2/10/2020,Asia,SYR,Syria,February
0,2/10/2020,Asia,TLS,Timor Leste,February
18,2/10/2020,Asia,MYS,Malaysia,February
40206,2/10/2020,Asia,CHN,China,February
25,2/10/2020,Asia,JPN,Japan,February
0,2/10/2020,Asia,UZB,Uzbekistan,February
0,2/10/2020,Asia,LAO,Laos,February
0,2/10/2020,Asia,JOR,Jordan,February
0,2/10/2020,Asia,QAT,Qatar,February
0,2/10/2020,Asia,IRN,Iran,February
0,2/10/2020,Asia,BHR,Bahrain,February
43,2/10/2020,Asia,SGP,Singapore,February
0,2/10/2020,Asia,TJK,Tajikistan,February
0,2/10/2020,Asia,BRN,Brunei Darussalam,February
14,2/10/2020,Asia,VNM,Vietnam,February
1,2/10/2020,Asia,LKA,Sri Lanka,February
7,2/10/2020,Asia,ARE,United Arab Emirates,February
0,2/10/2020,Asia,OMN,Oman,February
0,2/10/2020,Asia,IDN,Indonesia,February
0,2/10/2020,Asia,BGD,Bangladesh,February
0,2/10/2020,Asia,MNG,Mongolia,February
32,2/10/2020,Asia,THA,Thailand,February
1,2/10/2020,Asia,KHM,Cambodia,February
1,2/10/2020,Asia,NPL,Nepal,February
0,2/10/2020,Asia,TUR,Turkey,February
0,2/10/2020,Asia,AFG,Afghanistan,February
0,2/10/2020,Asia,MDV,Maldives,February
0,2/10/2020,Asia,ISR,Israel,February
27,2/10/2020,Asia,KOR,South Korea,February
18,2/10/2020,Asia,TWN,Taiwan,February
0,2/10/2020,Asia,BTN,Bhutan,February
0,2/10/2020,Asia,PAK,Pakistan,February
0,2/9/2020,Asia,IDN,Indonesia,February
0,2/9/2020,Asia,PAK,Pakistan,February
0,2/9/2020,Asia,KAZ,Kazakhstan,February
0,2/9/2020,Asia,MMR,Myanmar,February
14,2/9/2020,Asia,VNM,Vietnam,February
3,2/9/2020,Asia,IND,India,February
25,2/9/2020,Asia,KOR,South Korea,February
40,2/9/2020,Asia,SGP,Singapore,February
37232,2/9/2020,Asia,CHN,China,February
0,2/9/2020,Asia,MDV,Maldives,February
0,2/9/2020,Asia,BHR,Bahrain,February
0,2/9/2020,Asia,BTN,Bhutan,February
0,2/9/2020,Asia,JOR,Jordan,February
0,2/9/2020,Asia,LBN,Lebanon,February
0,2/9/2020,Asia,KGZ,Kyrgyzstan,February
0,2/9/2020,Asia,IRQ,Iraq,February
0,2/9/2020,Asia,OMN,Oman,February
0,2/9/2020,Asia,SYR,Syria,February
25,2/9/2020,Asia,JPN,Japan,February
0,2/9/2020,Asia,QAT,Qatar,February
0,2/9/2020,Asia,BGD,Bangladesh,February
0,2/9/2020,Asia,TUR,Turkey,February
0,2/9/2020,Asia,YEM,Yemen,February
0,2/9/2020,Asia,UZB,Uzbekistan,February
0,2/9/2020,Asia,IRN,Iran,February
0,2/9/2020,Asia,TLS,Timor Leste,February
0,2/9/2020,Asia,MNG,Mongolia,February
0,2/9/2020,Asia,PSE,Palestine,February
0,2/9/2020,Asia,BRN,Brunei Darussalam,February
0,2/9/2020,Asia,SAU,Saudi Arabia,February
32,2/9/2020,Asia,THA,Thailand,February
7,2/9/2020,Asia,ARE,United Arab Emirates,February
1,2/9/2020,Asia,NPL,Nepal,February
16,2/9/2020,Asia,MYS,Malaysia,February
0,2/9/2020,Asia,ISR,Israel,February
0,2/9/2020,Asia,LAO,Laos,February
0,2/9/2020,Asia,TJK,Tajikistan,February
0,2/9/2020,Asia,KWT,Kuwait,February
0,2/9/2020,Asia,AFG,Afghanistan,February
3,2/9/2020,Asia,PHL,Philippines,February
1,2/9/2020,Asia,KHM,Cambodia,February
1,2/9/2020,Asia,LKA,Sri Lanka,February
18,2/9/2020,Asia,TWN,Taiwan,February
1,2/8/2020,Asia,KHM,Cambodia,February
3,2/8/2020,Asia,IND,India,February
13,2/8/2020,Asia,VNM,Vietnam,February
0,2/8/2020,Asia,IDN,Indonesia,February
0,2/8/2020,Asia,LAO,Laos,February
0,2/8/2020,Asia,BTN,Bhutan,February
0,2/8/2020,Asia,MNG,Mongolia,February
0,2/8/2020,Asia,ISR,Israel,February
0,2/8/2020,Asia,SAU,Saudi Arabia,February
0,2/8/2020,Asia,MMR,Myanmar,February
0,2/8/2020,Asia,TUR,Turkey,February
25,2/8/2020,Asia,JPN,Japan,February
7,2/8/2020,Asia,ARE,United Arab Emirates,February
0,2/8/2020,Asia,TJK,Tajikistan,February
0,2/8/2020,Asia,QAT,Qatar,February
0,2/8/2020,Asia,BHR,Bahrain,February
0,2/8/2020,Asia,MDV,Maldives,February
0,2/8/2020,Asia,PAK,Pakistan,February
32,2/8/2020,Asia,THA,Thailand,February
1,2/8/2020,Asia,LKA,Sri Lanka,February
0,2/8/2020,Asia,UZB,Uzbekistan,February
0,2/8/2020,Asia,KAZ,Kazakhstan,February
0,2/8/2020,Asia,IRQ,Iraq,February
0,2/8/2020,Asia,IRN,Iran,February
24,2/8/2020,Asia,KOR,South Korea,February
0,2/8/2020,Asia,JOR,Jordan,February
15,2/8/2020,Asia,MYS,Malaysia,February
17,2/8/2020,Asia,TWN,Taiwan,February
0,2/8/2020,Asia,YEM,Yemen,February
0,2/8/2020,Asia,AFG,Afghanistan,February
34625,2/8/2020,Asia,CHN,China,February
0,2/8/2020,Asia,KWT,Kuwait,February
0,2/8/2020,Asia,BGD,Bangladesh,February
0,2/8/2020,Asia,PSE,Palestine,February
0,2/8/2020,Asia,SYR,Syria,February
33,2/8/2020,Asia,SGP,Singapore,February
0,2/8/2020,Asia,TLS,Timor Leste,February
0,2/8/2020,Asia,KGZ,Kyrgyzstan,February
0,2/8/2020,Asia,BRN,Brunei Darussalam,February
3,2/8/2020,Asia,PHL,Philippines,February
0,2/8/2020,Asia,OMN,Oman,February
1,2/8/2020,Asia,NPL,Nepal,February
0,2/8/2020,Asia,LBN,Lebanon,February
31207,2/7/2020,Asia,CHN,China,February
16,2/7/2020,Asia,TWN,Taiwan,February
0,2/7/2020,Asia,BTN,Bhutan,February
0,2/7/2020,Asia,JOR,Jordan,February
0,2/7/2020,Asia,IRN,Iran,February
0,2/7/2020,Asia,PSE,Palestine,February
25,2/7/2020,Asia,THA,Thailand,February
14,2/7/2020,Asia,MYS,Malaysia,February
0,2/7/2020,Asia,KAZ,Kazakhstan,February
30,2/7/2020,Asia,SGP,Singapore,February
0,2/7/2020,Asia,UZB,Uzbekistan,February
1,2/7/2020,Asia,KHM,Cambodia,February
0,2/7/2020,Asia,TLS,Timor Leste,February
0,2/7/2020,Asia,ISR,Israel,February
0,2/7/2020,Asia,MDV,Maldives,February
0,2/7/2020,Asia,TJK,Tajikistan,February
0,2/7/2020,Asia,KGZ,Kyrgyzstan,February
0,2/7/2020,Asia,SAU,Saudi Arabia,February
1,2/7/2020,Asia,NPL,Nepal,February
24,2/7/2020,Asia,KOR,South Korea,February
0,2/7/2020,Asia,IDN,Indonesia,February
0,2/7/2020,Asia,OMN,Oman,February
3,2/7/2020,Asia,IND,India,February
0,2/7/2020,Asia,BGD,Bangladesh,February
0,2/7/2020,Asia,KWT,Kuwait,February
0,2/7/2020,Asia,IRQ,Iraq,February
0,2/7/2020,Asia,AFG,Afghanistan,February
0,2/7/2020,Asia,BHR,Bahrain,February
0,2/7/2020,Asia,SYR,Syria,February
0,2/7/2020,Asia,MMR,Myanmar,February
25,2/7/2020,Asia,JPN,Japan,February
0,2/7/2020,Asia,PAK,Pakistan,February
5,2/7/2020,Asia,ARE,United Arab Emirates,February
1,2/7/2020,Asia,LKA,Sri Lanka,February
0,2/7/2020,Asia,LBN,Lebanon,February
12,2/7/2020,Asia,VNM,Vietnam,February
0,2/7/2020,Asia,MNG,Mongolia,February
0,2/7/2020,Asia,YEM,Yemen,February
0,2/7/2020,Asia,QAT,Qatar,February
0,2/7/2020,Asia,LAO,Laos,February
0,2/7/2020,Asia,TUR,Turkey,February
3,2/7/2020,Asia,PHL,Philippines,February
0,2/7/2020,Asia,BRN,Brunei Darussalam,February
0,2/6/2020,Asia,UZB,Uzbekistan,February
0,2/6/2020,Asia,ISR,Israel,February
0,2/6/2020,Asia,LBN,Lebanon,February
0,2/6/2020,Asia,IRN,Iran,February
0,2/6/2020,Asia,YEM,Yemen,February
5,2/6/2020,Asia,ARE,United Arab Emirates,February
0,2/6/2020,Asia,PAK,Pakistan,February
0,2/6/2020,Asia,AFG,Afghanistan,February
0,2/6/2020,Asia,MDV,Maldives,February
0,2/6/2020,Asia,MMR,Myanmar,February
0,2/6/2020,Asia,SYR,Syria,February
0,2/6/2020,Asia,LAO,Laos,February
0,2/6/2020,Asia,BRN,Brunei Darussalam,February
0,2/6/2020,Asia,TJK,Tajikistan,February
1,2/6/2020,Asia,LKA,Sri Lanka,February
0,2/6/2020,Asia,TUR,Turkey,February
28,2/6/2020,Asia,SGP,Singapore,February
0,2/6/2020,Asia,BTN,Bhutan,February
1,2/6/2020,Asia,KHM,Cambodia,February
0,2/6/2020,Asia,KGZ,Kyrgyzstan,February
3,2/6/2020,Asia,IND,India,February
25,2/6/2020,Asia,THA,Thailand,February
0,2/6/2020,Asia,QAT,Qatar,February
0,2/6/2020,Asia,KWT,Kuwait,February
0,2/6/2020,Asia,KAZ,Kazakhstan,February
28047,2/6/2020,Asia,CHN,China,February
0,2/6/2020,Asia,PSE,Palestine,February
1,2/6/2020,Asia,NPL,Nepal,February
3,2/6/2020,Asia,PHL,Philippines,February
0,2/6/2020,Asia,OMN,Oman,February
0,2/6/2020,Asia,IDN,Indonesia,February
10,2/6/2020,Asia,VNM,Vietnam,February
0,2/6/2020,Asia,SAU,Saudi Arabia,February
23,2/6/2020,Asia,KOR,South Korea,February
0,2/6/2020,Asia,BGD,Bangladesh,February
11,2/6/2020,Asia,TWN,Taiwan,February
25,2/6/2020,Asia,JPN,Japan,February
0,2/6/2020,Asia,JOR,Jordan,February
12,2/6/2020,Asia,MYS,Malaysia,February
0,2/6/2020,Asia,BHR,Bahrain,February
0,2/6/2020,Asia,MNG,Mongolia,February
0,2/6/2020,Asia,TLS,Timor Leste,February
0,2/6/2020,Asia,IRQ,Iraq,February
24,2/5/2020,Asia,SGP,Singapore,February
3,2/5/2020,Asia,IND,India,February
11,2/5/2020,Asia,TWN,Taiwan,February
0,2/5/2020,Asia,BHR,Bahrain,February
0,2/5/2020,Asia,YEM,Yemen,February
0,2/5/2020,Asia,TJK,Tajikistan,February
0,2/5/2020,Asia,BGD,Bangladesh,February
0,2/5/2020,Asia,PAK,Pakistan,February
0,2/5/2020,Asia,IRQ,Iraq,February
0,2/5/2020,Asia,LAO,Laos,February
2,2/5/2020,Asia,PHL,Philippines,February
0,2/5/2020,Asia,SYR,Syria,February
1,2/5/2020,Asia,LKA,Sri Lanka,February
1,2/5/2020,Asia,NPL,Nepal,February
0,2/5/2020,Asia,LBN,Lebanon,February
0,2/5/2020,Asia,TUR,Turkey,February
0,2/5/2020,Asia,IRN,Iran,February
0,2/5/2020,Asia,AFG,Afghanistan,February
25,2/5/2020,Asia,JPN,Japan,February
0,2/5/2020,Asia,BRN,Brunei Darussalam,February
10,2/5/2020,Asia,VNM,Vietnam,February
0,2/5/2020,Asia,QAT,Qatar,February
24320,2/5/2020,Asia,CHN,China,February
0,2/5/2020,Asia,SAU,Saudi Arabia,February
0,2/5/2020,Asia,KAZ,Kazakhstan,February
0,2/5/2020,Asia,KGZ,Kyrgyzstan,February
0,2/5/2020,Asia,PSE,Palestine,February
10,2/5/2020,Asia,MYS,Malaysia,February
0,2/5/2020,Asia,BTN,Bhutan,February
0,2/5/2020,Asia,KWT,Kuwait,February
0,2/5/2020,Asia,MMR,Myanmar,February
18,2/5/2020,Asia,KOR,South Korea,February
